stat_bnd_amt_id,GEN,BEZ,geometry,population,population_m,population_w,population_diff_zensus,population_old,brutto_mon_arbeitsort,brutto_mon_wohnort,demand [MWh/a_2017],Arbeitsstunden pro Arbeiter,wohnort stundenlohn,arbeitsort stundenlohn,Erwerbstätige,netto_mon_wohnort,netto_mon_wohnort_50p,wohnort nettolohn [€/h],voll
01001,Flensburg,Kreisfreie Stadt,"POLYGON ((9.412664108896104 54.8226409083269, 9.42293404920774 54.82322297871825, 9.437558196380342 54.80891340493068, 9.428511475527905 54.80008802615217, 9.436697178516075 54.78874409302239, 9.438340826643119 54.80300337148326, 9.442017460283664 54.8045726244278, 9.440602675507414 54.80054205205226, 9.443779115589139 54.80513812536019, 9.45272991922579 54.80754852411532, 9.457996005091418 54.81748018625207, 9.467334502006006 54.82363231794173, 9.490818773428426 54.82360740385943, 9.492051905584956 54.81484953235985, 9.505431081139028 54.81020748745684, 9.503832434139722 54.80417336419242, 9.499697545164823 54.80362043425104, 9.505415377819059 54.79959994618122, 9.498975749074219 54.79865203655195, 9.506569452474432 54.79209752788728, 9.502180299595505 54.77927472276625, 9.505817873713303 54.77311082549625, 9.49333489486901 54.76925229907075, 9.474710042387382 54.7723792229719, 9.472249345190759 54.76692973048646, 9.460273736377953 54.76028982884087, 9.460965252316052 54.75421956913382, 9.453087744581662 54.75211765297414, 9.379014517860757 54.75320021546097, 9.35722059154765 54.77948194407854, 9.405606646774057 54.79555897805081, 9.402263643524694 54.80831862016989, 9.411513078436418 54.81600817415863, 9.404694993761636 54.82248286917383, 9.412664108896104 54.8226409083269))",88519,44599,44905,-985,89504,2986.0555555555557,2758.948275862069,137067.442377618,1618,20.461915519372575,22.14627111660486,59876.0,1729.2974707078445,1379.4741379310344,12.825444776572393,10.854886430506324
01002,Kiel,Kreisfreie Stadt,"POLYGON ((10.16915818579685 54.43137670797367, 10.18877312242044 54.41108284907212, 10.19268816355352 54.39034391924841, 10.17613122318087 54.38981837896129, 10.16116160161857 54.38515771621347, 10.16683409737044 54.37790652609621, 10.15414002843835 54.36887915369578, 10.13953575176159 54.3684790652115, 10.14842481209448 54.36641225665194, 10.13915921779502 54.3657126730454, 10.15208302247183 54.36332651843803, 10.14718972181806 54.36345783656247, 10.14978137268668 54.35920624927652, 10.14552162759568 54.36105043130447, 10.14135982811937 54.35390545254515, 10.15525479257032 54.34494582615247, 10.15770275136402 54.33837004530415, 10.136224915964 54.31758768155481, 10.1325335693525 54.31125490218577, 10.14863347433992 54.32186780447361, 10.1522603869917 54.31972111482986, 10.15063229181974 54.32394492323179, 10.16389680729375 54.32403807963004, 10.16921875650901 54.33015456290288, 10.15854489795581 54.32684272909045, 10.17068641512519 54.33325440913346, 10.16697143090448 54.33563578185521, 10.17067722705955 54.33759922513809, 10.1771556152982 54.33450798053033, 10.17301888013974 54.33761016592755, 10.17416208486403 54.34574538420469, 10.18017871160796 54.34738195147299, 10.18552230083508 54.34172998207545, 10.20451421038542 54.34114592635915, 10.20634489957331 54.3326311336105, 10.20101598083378 54.32486968871529, 10.2153492004474 54.33011087689776, 10.21868882805155 54.3245067234524, 10.21329632480843 54.31774254258873, 10.2099820253239 54.31956661043082, 10.1902334303612 54.31475665636803, 10.18989581480294 54.29785267461886, 10.20567073015757 54.28974663069206, 10.20412454623889 54.28470573349369, 10.20896086825958 54.28437582085878, 10.20752090008171 54.27722507474916, 10.20492397410733 54.27554887234824, 10.20153799236842 54.27927621639405, 10.19918397299852 54.27798658071038, 10.20118230881755 54.26641710797707, 10.18687220397665 54.25965883514967, 10.18377111888173 54.25313185051512, 10.17431815464125 54.25277350110827, 10.17062445749291 54.25651727088474, 10.15893300278977 54.25910805029437, 10.15413969475822 54.25820598062111, 10.15212882749112 54.250828300531, 10.13477342825223 54.25770218288867, 10.12342802971299 54.25551360959594, 10.1232355284121 54.25823380271839, 10.11370301923755 54.26086275152704, 10.09455529898737 54.26312806545044, 10.08373669744528 54.26838152977151, 10.09143769205899 54.27484497848469, 10.0949133773775 54.28701408776631, 10.08455881172573 54.28969198727618, 10.06691027305665 54.28492732794485, 10.05763625298481 54.28836996806563, 10.05938990848103 54.29696914401959, 10.04797923800616 54.29862805784292, 10.04596168886832 54.30824391118512, 10.05184771582364 54.31132813311886, 10.04206625798444 54.31212664920452, 10.04279948888338 54.3225986858847, 10.05287028890892 54.3343281212073, 10.06915698368191 54.32569064236903, 10.09281758643255 54.3284540969909, 10.10532378145602 54.33665556782753, 10.09720393918452 54.35052865417584, 10.0924688394906 54.34579071112033, 10.07043595266045 54.34373317430322, 10.06851473507287 54.34835055948747, 10.05031553089959 54.3456112418397, 10.03263225585229 54.34933577343965, 10.03563665507683 54.36003129947532, 10.06144912065408 54.3599802042127, 10.06909697752446 54.36384936362838, 10.07276815768187 54.3719154327994, 10.08187999485978 54.36948596289226, 10.10315132197678 54.37223929703678, 10.11907556622378 54.36956805603196, 10.13981827304284 54.38807283204348, 10.13354540282882 54.39339949621062, 10.13447867238004 54.41342652628818, 10.14635263091152 54.41078500738817, 10.15736439294799 54.42919281486827, 10.16915818579685 54.43137670797367))",247943,120566,126982,395,247548,3303.9622731614136,3148.8565107458912,383927.889667006,1624,23.26741264097949,24.413514333705024,171753.0,1975.731594949629,1574.4282553729456,14.599001933125336,12.45208600963785
01003,Lübeck,Kreisfreie Stadt,"POLYGON ((10.87683500018058 53.9873651861558, 10.88453847818437 53.97819799824367, 10.88210452448584 53.96758586652904, 10.88658685477031 53.96176241386811, 10.88276784367697 53.95879206065216, 10.90366173917409 53.9568219026181, 10.90941081511176 53.94760020694299, 10.89638901648647 53.93596997083149, 10.89509760773886 53.92454817767054, 10.89879022700492 53.92228175730422, 10.91300559879332 53.92404096060744, 10.92987193936252 53.91827986851376, 10.93933229223331 53.91933377355399, 10.94936997007126 53.91290221935544, 10.96160148802833 53.91420490848765, 10.96706461058059 53.90720486397859, 10.95897316776997 53.91026217570134, 10.93678559319174 53.90064944676736, 10.91102357085554 53.89795245498124, 10.90209661864857 53.90629077511927, 10.91129363563632 53.91522558349144, 10.89608735342015 53.91793376369817, 10.88257189904384 53.92449744671841, 10.87472424470653 53.91454151166285, 10.85916200623376 53.90941328759929, 10.85553370200168 53.90478856931719, 10.84829537299939 53.9051144424236, 10.84721081296859 53.89694306833771, 10.8189268950125 53.89353337392604, 10.79941678103976 53.87615484409515, 10.77192338702561 53.87373542978298, 10.75945034694914 53.85826038185978, 10.74771119646186 53.85151095977086, 10.75365010355044 53.84857435686803, 10.74785083694868 53.83336433032387, 10.75814729564874 53.82793832171183, 10.76296429789999 53.81115294319472, 10.75460839987918 53.8099036564899, 10.7518531622255 53.80592053103124, 10.74996069326098 53.80938306007614, 10.74515620385053 53.80795525109862, 10.74503294742658 53.81571733710912, 10.73240546049371 53.82742548710853, 10.71791847817078 53.8184907147297, 10.72910326429292 53.81765224594476, 10.7401644470547 53.80553941406787, 10.70716693599367 53.79233886468453, 10.7129111914964 53.78797200883646, 10.68459136096232 53.78191731761157, 10.66678978783093 53.78766520670892, 10.65682257596882 53.78349173622525, 10.65934161230091 53.77958953642886, 10.64768682464531 53.77793294762966, 10.64434206099002 53.78012894647978, 10.65518456002127 53.78357464891198, 10.6489120616433 53.78582828624205, 10.66732791687033 53.789524127973, 10.6681099228132 53.79166121046912, 10.65890566491558 53.79313768209471, 10.65680696451634 53.80021952064212, 10.65382790452379 53.79459944212217, 10.63214541534408 53.7947052599241, 10.6366813176732 53.79105548595116, 10.65218136273003 53.79236451784422, 10.64927996788182 53.78694183669017, 10.6383844993151 53.78603810965077, 10.64643138740646 53.78347747499221, 10.63829771919811 53.78259740178715, 10.64368093144885 53.77743455123341, 10.63918337704509 53.77493316844004, 10.64688974918332 53.7754543388636, 10.64824576090229 53.77281145559851, 10.63934604101297 53.7736303186477, 10.63999602214549 53.76823922212558, 10.61325658001499 53.77218350226841, 10.61558968912017 53.77699672439168, 10.60418050875499 53.77557838551927, 10.58629641695922 53.78964281543865, 10.59361455920843 53.79215296604626, 10.59850946970121 53.78957982468614, 10.60388749056501 53.7926209354667, 10.60440505209883 53.80597924063727, 10.59498056721774 53.81323656258249, 10.57711173087865 53.80394392062935, 10.56449645218085 53.82152994729343, 10.55805957941292 53.82200026223679, 10.55477098889671 53.8268528207813, 10.5638557893694 53.82983996434307, 10.56676442952745 53.8351655826859, 10.5998798775232 53.83803602562968, 10.62185341676545 53.84734109667497, 10.61604405458166 53.85075130291407, 10.5919081196988 53.85346644648944, 10.5935114810067 53.85718428881527, 10.58751799578606 53.86147361096381, 10.59499128550895 53.86682205788586, 10.59422782419395 53.87220348812586, 10.56595345087745 53.88125857156726, 10.56351061462545 53.88464640625758, 10.56774583694523 53.88995306063612, 10.57195661625379 53.8890613935674, 10.5752968874393 53.89487132027873, 10.58247525592223 53.89486677150684, 10.5795755031177 53.89762638129484, 10.58860919143868 53.89728791587108, 10.60505684471793 53.88992912384995, 10.62975969757771 53.89025419355724, 10.63303098245577 53.88091749077604, 10.64224218836748 53.88026052997751, 10.65099437169888 53.88321459360326, 10.65611160361665 53.89405961548164, 10.6787959423741 53.90362273942382, 10.69088346234291 53.9023382248395, 10.70222543643229 53.91422243488537, 10.71394674100913 53.91226259128815, 10.73310468256146 53.91561467979776, 10.73698773859855 53.91895788331322, 10.74741128767095 53.91627874839138, 10.75077583271083 53.92185922615951, 10.77018659164438 53.92556438690289, 10.77539675576648 53.92158266183624, 10.78096525250015 53.92844191996311, 10.80178012468191 53.92969571479496, 10.81184050534312 53.93385681342196, 10.81223201050511 53.93749375472394, 10.8187925561169 53.93738731917077, 10.81931822252615 53.94468872696289, 10.83015800482976 53.94653781444759, 10.82149920363845 53.94929110319445, 10.83002408412204 53.95295160403286, 10.82545503179741 53.9569607622679, 10.8276289435233 53.96449121684284, 10.83432101185188 53.96708729075911, 10.83210153015941 53.97167415344161, 10.84966057175325 53.98018616817976, 10.85062245705765 53.98606674505236, 10.84391945389574 53.98642672123443, 10.8408859879769 53.99189390427097, 10.86077398237756 53.99373296917533, 10.87683500018058 53.9873651861558), (10.63894204199607 53.78961303666946, 10.63881442502086 53.78765471405568, 10.64579507129756 53.78824862803295, 10.64551486594653 53.79065660984701, 10.63894204199607 53.78961303666946))",216318,104371,112827,-880,217198,3035.9211087420044,3022.3669250645994,334958.08809681,1642,22.0879434231274,22.186999576677255,128247.00000000001,1884.555720677937,1511.1834625322997,13.772636204710865,10.990553183732846
01004,Neumünster,Kreisfreie Stadt,"POLYGON ((9.995446122384307 54.14971926107451, 10.0082146072226 54.14217242729696, 10.02346944715122 54.14034546289928, 10.01615846874686 54.13351004537319, 10.03624244763848 54.12738931826271, 10.02583550766676 54.12592451754271, 10.01935424809574 54.11843457351771, 10.02286299769464 54.10941317621239, 10.02021905645123 54.09975744057672, 10.02564776363508 54.09799988801819, 10.0219541999011 54.09623451344599, 10.02530278671718 54.09184651229307, 10.01610152290351 54.07991114384909, 10.03453211878276 54.07611017840814, 10.03663526342785 54.06939995871837, 10.02288971707988 54.06270201774558, 10.02338009111857 54.05976695549126, 10.0401483855887 54.05638089368431, 10.05589467628062 54.05712941437027, 10.0584678806561 54.05180352976119, 10.04291168169905 54.04913396846744, 10.05246833906389 54.04450713147157, 10.04056489432749 54.04651948350504, 10.03723971448465 54.03964611173554, 10.04098952006017 54.03783487154985, 10.02663645139156 54.03702902127998, 10.01512544735808 54.04164635331806, 10.01057131884524 54.03952688752131, 10.00913317782505 54.02909347259836, 10.00378675203637 54.02896641283302, 10.00072091590296 54.0243446834707, 9.981557444479289 54.02468873996995, 9.974310184266196 54.02857451471541, 9.969085215047631 54.02545368444999, 9.969850980298368 54.02146899520102, 9.963196558098456 54.02179085840366, 9.964785629754331 54.01910311397388, 9.945904048938916 54.01783513653244, 9.946359416062538 54.03589963920102, 9.957057965242702 54.04908680123709, 9.952162423833347 54.05360114220356, 9.929053105747686 54.05349769511994, 9.935605634997605 54.07607523348829, 9.93383386548698 54.08593347261014, 9.925680892053018 54.09479671751118, 9.928784529182378 54.10274129860974, 9.943662703855345 54.1044339217491, 9.941323793454336 54.11039591187587, 9.952238262464405 54.1247687968599, 9.960527407740365 54.12705001204662, 9.961980865943074 54.13311832736263, 9.978675027357365 54.1353037515905, 9.980322366620776 54.1479062038646, 9.995446122384307 54.14971926107451))",79335,39241,40246,-152,79487,2841.7431941923774,2800.8776435045315,122846.45715641,1647,20.407123085643217,20.704868445846103,52372.0,1810.3617974681245,1400.4388217522658,13.190249890478139,10.952686750809272
01051,Dithmarschen,Kreis,"MULTIPOLYGON (((9.0740249235541 54.36276991647024, 9.082086773768916 54.36357038467223, 9.090849276963075 54.37020608655259, 9.105020054907257 54.36386250043547, 9.109961864476155 54.35608671985531, 9.133092214598966 54.35006308702574, 9.135142627519972 54.33826769884173, 9.152658335091377 54.3364270039183, 9.143201761855426 54.33028179453403, 9.14482352688815 54.32173222502647, 9.161521097195706 54.317322168891, 9.172862593962673 54.31763993338657, 9.162322153210447 54.32711904219728, 9.173881037776894 54.33441647218919, 9.195736622668532 54.33173544290008, 9.190210461555125 54.31744464580379, 9.193286794893424 54.31578838492749, 9.212284075913958 54.3266436585649, 9.226457619298271 54.3232498514832, 9.230017086645637 54.33900066446607, 9.22008819495557 54.34626349324042, 9.231943779929674 54.34661698410845, 9.244778943206752 54.34028024623815, 9.260379007116709 54.34396392959836, 9.267770101240647 54.33973524029017, 9.261988393197093 54.33131830577026, 9.277905434926835 54.32487376319977, 9.271133296984901 54.31671687415224, 9.274594174471877 54.30846210727035, 9.259963659643564 54.30936933101501, 9.259714401645308 54.30576586014742, 9.273557020932243 54.30175285667439, 9.267409898424917 54.29658302811321, 9.283635907937519 54.29067049818068, 9.28172733220967 54.28434788141256, 9.287784897459201 54.27526451036779, 9.306004782549946 54.27174807616186, 9.334113900533676 54.28365049158449, 9.342810469409844 54.28043515549334, 9.362599728630579 54.28014888501197, 9.362402642052748 54.29108486714988, 9.376062847197849 54.29408137274489, 9.382071762773286 54.28615172387354, 9.393510751648126 54.28896493329218, 9.403331621194246 54.28184903329921, 9.404341921147088 54.27411699714637, 9.400212390132687 54.27239264368207, 9.40446520174501 54.26565873630118, 9.412374294875702 54.26107570863222, 9.421656493854778 54.26467600048047, 9.42295784075881 54.25926310508263, 9.432693936159962 54.25818777533364, 9.433541081132139 54.25061560557329, 9.44422949890798 54.24250687402303, 9.443287020744467 54.23905046508376, 9.43325790567712 54.23728628776342, 9.43477081802464 54.22632494209687, 9.442087443758222 54.22297422019599, 9.43709872743109 54.21956432580969, 9.437910140015683 54.21462285255927, 9.428890649942536 54.20946307236719, 9.44029846183555 54.19352023567771, 9.431033515158045 54.19348649286241, 9.434733036750027 54.19066204703179, 9.426877653841142 54.18878090262239, 9.439798992346882 54.18331365842015, 9.442803163658194 54.173819129906, 9.356362594164777 54.14759790560058, 9.304693548929036 54.12505633076314, 9.313768693804539 54.11866675732436, 9.316830261272937 54.09229766161285, 9.308407906777889 54.08797812475154, 9.313143500385687 54.06463329223799, 9.304505842672215 54.04299375186299, 9.295675940858398 54.04483938535866, 9.295749671014431 54.0421902194762, 9.289315885398468 54.0430352795353, 9.285185857279654 54.03846791450692, 9.291016357030049 54.03679980514276, 9.291475747889207 54.03073192252562, 9.301246665549691 54.03107758660258, 9.298086034112581 54.02010704537238, 9.305136711671981 54.01950014438729, 9.294354556571758 53.99585210991077, 9.298380704420694 53.99360924097471, 9.296457934105659 53.98983576407086, 9.28772143057995 53.98772098443829, 9.291202027029048 53.9831643463139, 9.287910023570605 53.97988945434143, 9.275081435025825 53.97813815829613, 9.244051440267958 53.95663757912718, 9.236252075305966 53.94672169346014, 9.227764517948541 53.94170328661407, 9.228719765842984 53.94599826426954, 9.209319281942765 53.93368871403767, 9.201096371033968 53.89916750688231, 9.213780355074128 53.89670278035756, 9.214532198046694 53.89185908134407, 9.181776273935224 53.88748937025217, 9.092661284815415 53.88838445051937, 9.0442231089011 53.90055843245648, 9.029437894079805 53.90139092730826, 9.011944766408464 53.8950925103431, 8.970260418751334 53.89219621869593, 8.909394747671382 53.93170824355901, 8.87771556326253 53.97321903269812, 8.878041782939931 53.98362529435126, 8.870146980777465 53.98335599206993, 8.832591823634708 54.02392940875848, 8.804609112844661 54.02392989815773, 8.836404790082618 54.0283402839036, 8.847711338129047 54.03982375521007, 8.880094343189565 54.04592884227385, 8.927045547111286 54.04164557738343, 8.939408769039371 54.03368237886399, 8.963832834417184 54.03516273090318, 8.979020424132004 54.04282146234532, 8.985490163202348 54.06012729599635, 8.971386340627403 54.06411974119194, 8.968502652163977 54.06203087650695, 8.958660342001602 54.06339300788022, 8.958706162782395 54.06618870024356, 8.976357937992466 54.06888649815084, 8.976614874428247 54.07122838470853, 8.947816155916994 54.09114569598529, 8.950622546768109 54.09203616104567, 8.927766907077885 54.13082131559918, 8.910371911603029 54.13504599916994, 8.89297376500846 54.13323559037988, 8.860762398874389 54.11949881091012, 8.859603604708109 54.12281686236455, 8.869288455893599 54.12544341180571, 8.86020691544495 54.12342825794227, 8.866667586866861 54.12721952966425, 8.85999157581066 54.12528022060758, 8.865522667025822 54.12877350199348, 8.858459052353375 54.12839994021341, 8.857865500919221 54.11919257718393, 8.855582641585759 54.12762431090969, 8.83816320887923 54.13236131115617, 8.827089916852657 54.14361759198361, 8.816773310436869 54.1677499448842, 8.808396853427899 54.17188657149894, 8.809161581209702 54.18957890833375, 8.819725246010146 54.20656894740392, 8.833730336900384 54.21446229941422, 8.839978681009729 54.23288205428668, 8.832131609562206 54.23942256246114, 8.836592931688653 54.25248554553422, 8.843889624676621 54.25661650038057, 8.842738374129336 54.26363125991244, 8.854017955799609 54.26595070979096, 8.880211094765627 54.26201215295411, 8.90074526465485 54.26347883735535, 8.903954089505774 54.28617038416946, 8.926941644272528 54.29518084487887, 8.948674838993879 54.31368206951015, 8.97098551215435 54.31734105686586, 8.993830060580752 54.33392533214252, 8.994232234765128 54.33911182918364, 8.983767700786293 54.34733787636946, 8.98148749349302 54.35444071566049, 8.984423286516847 54.3636089385758, 8.994403146131754 54.37238545863097, 9.007215456756496 54.37857252108923, 9.020770322044063 54.37849898051424, 9.03714437165179 54.36837233819622, 9.0740249235541 54.36276991647024)), ((8.692576916706926 54.06044539518148, 8.700484247692801 54.0577892341959, 8.684370875563966 54.05246000419938, 8.68946610259065 54.0485022665341, 8.701101814136523 54.04809305224829, 8.688139475992259 54.04544527560947, 8.679461436381937 54.05079156688465, 8.679733735693571 54.0618877007129, 8.685760017500233 54.06806960211411, 8.697781026071429 54.07126310249945, 8.700047928667312 54.06776113958811, 8.692315866410294 54.06387232280711, 8.692576916706926 54.06044539518148)))",133447,65720,67490,237,133210,2913.626491646778,2971.936525612472,206636.303877879,1647,21.653453738524387,21.22860831800931,60566.0,1883.9653737624064,1485.968262806236,13.726523670400047,9.981738580511843
01053,Herzogtum Lauenburg,Kreis,"MULTIPOLYGON (((10.73348612042853 53.82752729892144, 10.74792112096632 53.81105810216141, 10.74464227421979 53.80833357740738, 10.74996069326098 53.80938306007614, 10.7518531622255 53.80592053103124, 10.75460839987918 53.8099036564899, 10.76296429789999 53.81115294319472, 10.76658990543113 53.80087687547988, 10.77234865769544 53.79717206481865, 10.76591543966732 53.77990111752603, 10.77025649698377 53.77548063508194, 10.75667678985155 53.75912261944996, 10.75803296225464 53.74751746928413, 10.77250453478167 53.74935006844527, 10.80591682531256 53.73920982916619, 10.81087590928737 53.72007231902177, 10.82467541896182 53.71100376676296, 10.84334334523419 53.70785501247344, 10.84601101613616 53.70434360398839, 10.85217085214743 53.70584464890412, 10.85094371171404 53.70012492892752, 10.86298207119845 53.70394465563004, 10.88030794578248 53.70233034800958, 10.88790699300887 53.70565869999771, 10.92214199754677 53.69946897239607, 10.92605375465259 53.69204576540317, 10.9189717411398 53.68915885446341, 10.92725552504021 53.68955284501049, 10.92910260689387 53.68650959961918, 10.93711749620756 53.68729919305821, 10.94176672528482 53.68454232845397, 10.94426448234115 53.67417382731117, 10.93980165558149 53.67312754473206, 10.93862728546068 53.6658215876617, 10.94516343503217 53.65909429354277, 10.94856852721301 53.66135232121795, 10.94915685752136 53.6582359255673, 10.95470349442335 53.65858415717242, 10.95282670465978 53.64934328953341, 10.95030840121598 53.64544475863898, 10.9449689110667 53.64678489242855, 10.94764645476571 53.64244438051706, 10.92956299371363 53.62870715175074, 10.92226359331779 53.60227926113478, 10.91746530109536 53.59931596119135, 10.92379534811089 53.5841860309826, 10.91039807397662 53.57176112206685, 10.89482635957747 53.57241099885716, 10.86264749985891 53.56460689705411, 10.85014490131998 53.56527063133904, 10.84219404820079 53.57484228061952, 10.8228193877846 53.57492016683349, 10.82676626610129 53.56714426325315, 10.82440759828333 53.55627178603255, 10.83190563886316 53.5425824706561, 10.8186907550053 53.53392400521026, 10.82161407151635 53.52400975538466, 10.8145184830688 53.52202490619955, 10.82460569730099 53.51785617757697, 10.82433399901409 53.51374123220792, 10.81064296526924 53.51618981732783, 10.7864311932012 53.51045659314094, 10.77778147113128 53.49518146782231, 10.76511039250598 53.49107437796722, 10.7560120518148 53.48339358304676, 10.73123832527898 53.4794795464066, 10.7268190433683 53.48134794153466, 10.7207363017679 53.4760659908352, 10.70166122791265 53.47825541598356, 10.69297304991401 53.45513809485982, 10.65204256075778 53.46147700690378, 10.6419801639608 53.45573762677446, 10.63230813830877 53.45480292753409, 10.62270654748371 53.42586637261586, 10.61836600349079 53.42537129291707, 10.61667996163145 53.40509042217734, 10.62097456859738 53.4040875963693, 10.62139701125871 53.39857065995262, 10.61690389889921 53.38456959027519, 10.59910476132562 53.37782756719211, 10.59504679551495 53.36392755395112, 10.57606379173761 53.36005826242332, 10.55702527018656 53.36872329768413, 10.4989193076503 53.37446007365099, 10.41927681759021 53.40214202784716, 10.37543356771121 53.42483037769897, 10.33076806819931 53.42496729896274, 10.30795414634923 53.43320110233245, 10.3181902608832 53.43533051052842, 10.31545655799099 53.44123970052161, 10.32595915750377 53.4496395385368, 10.31164618303836 53.45232345408251, 10.30798381855571 53.44290878580111, 10.30102693361035 53.4435537700143, 10.29562932276527 53.44871225928626, 10.29784403294783 53.45159163412644, 10.2694302423707 53.46406002504983, 10.27278395935958 53.46783160264372, 10.26519781518291 53.46983934140475, 10.26432591949166 53.47513968917531, 10.25978074595155 53.47443895788933, 10.25789250673428 53.47814666016741, 10.25212773638203 53.47730845085514, 10.23836662089304 53.48326411007625, 10.23502923174742 53.49246883920382, 10.24143466728063 53.49994105229914, 10.23893482794679 53.50466254493649, 10.24552821131366 53.50874707202195, 10.25430488629571 53.50546693506245, 10.26727720071999 53.50657043768849, 10.27078008716196 53.52276100368295, 10.27787490774712 53.52722206801666, 10.28852086430858 53.52432929928492, 10.29112044420866 53.51993954641241, 10.29851682311989 53.52147947751954, 10.30715678244306 53.53180922695015, 10.29155419639585 53.53652844622637, 10.30773094100008 53.54875753521888, 10.30714385948242 53.55187469959817, 10.32408692739402 53.55618622085206, 10.32773565659434 53.56084598242023, 10.34670717229029 53.56504934156705, 10.35305557143257 53.57136499252883, 10.35795220288135 53.56966344818353, 10.38883083797987 53.57820446798458, 10.39857355002974 53.58939084329064, 10.41774006052903 53.59646764836632, 10.41837881248134 53.60222770914195, 10.43656265070813 53.60537426644174, 10.45031826274799 53.59870443117029, 10.47042489669585 53.59676104488862, 10.49358679014734 53.60200418007622, 10.51186161641889 53.61293763067958, 10.51529426890643 53.62038602149921, 10.50899222823624 53.62060228537872, 10.50858489923292 53.6242772596038, 10.49318203258628 53.63348714062589, 10.47390768899967 53.63281967900078, 10.46675502637909 53.63573812054162, 10.46003057383177 53.63228585214318, 10.45041338292393 53.63471733477294, 10.45053033877582 53.63823953328576, 10.43441668928078 53.64611191664759, 10.43817333493552 53.65225058861459, 10.43508260496927 53.65591485928667, 10.41425707114351 53.66265882472477, 10.40501487578894 53.66927390413129, 10.4062701488123 53.68360553502833, 10.41440990213628 53.69273982921347, 10.41043909213304 53.70238644833071, 10.44317703133874 53.70054598734131, 10.4461739986379 53.71353888710114, 10.44009388285524 53.71855838039369, 10.44564720657558 53.72305312170739, 10.42829449498389 53.72772513379341, 10.4239807556424 53.72540461035995, 10.40917775152498 53.7336961371643, 10.40009789231391 53.72869389502897, 10.39703092896553 53.73789127087555, 10.40683700170159 53.73711739718288, 10.42581636370928 53.74172113097654, 10.43692862535841 53.73919373644268, 10.44183643068862 53.74078633825566, 10.44736062001139 53.74679921209832, 10.44333594261932 53.75305936493577, 10.47388794185855 53.76706666213118, 10.48583753614499 53.76546047097555, 10.4919951525851 53.75815702436425, 10.50350174386686 53.7534675549178, 10.51334257045638 53.76193883808308, 10.53388772342818 53.76274348846849, 10.53701809391372 53.77090901631293, 10.53295736619221 53.77557280834662, 10.54712630955413 53.7823035865407, 10.54047236228732 53.79140971017384, 10.55837062767328 53.7935580285171, 10.58062799337226 53.80095712439631, 10.59498056721774 53.81323656258249, 10.60440505209883 53.80597924063727, 10.60550143324135 53.79494636186046, 10.59850946970121 53.78957982468614, 10.59361455920843 53.79215296604626, 10.58629641695922 53.78964281543865, 10.60418050875499 53.77557838551927, 10.61558968912017 53.77699672439168, 10.61325658001499 53.77218350226841, 10.63999602214549 53.76823922212558, 10.63934604101297 53.7736303186477, 10.64824576090229 53.77281145559851, 10.64688974918332 53.7754543388636, 10.63918337704509 53.77493316844004, 10.64368093144885 53.77743455123341, 10.63829771919811 53.78259740178715, 10.64643138740646 53.78347747499221, 10.6383844993151 53.78603810965077, 10.64927996788182 53.78694183669017, 10.65218136273003 53.79236451784422, 10.6366813176732 53.79105548595116, 10.63214541534408 53.7947052599241, 10.65382790452379 53.79459944212217, 10.65680696451634 53.80021952064212, 10.65890566491558 53.79313768209471, 10.6681099228132 53.79166121046912, 10.6489120616433 53.78582828624205, 10.65518456002127 53.78357464891198, 10.64434206099002 53.78012894647978, 10.64768682464531 53.77793294762966, 10.65934161230091 53.77958953642886, 10.65682257596882 53.78349173622525, 10.66678978783093 53.78766520670892, 10.68459136096232 53.78191731761157, 10.7129111914964 53.78797200883646, 10.70716693599367 53.79233886468453, 10.7401644470547 53.80553941406787, 10.72910326429292 53.81765224594476, 10.71791847817078 53.8184907147297, 10.73348612042853 53.82752729892144)), ((10.64579507129756 53.78824862803295, 10.63881442502086 53.78765471405568, 10.63828934838079 53.78951494371192, 10.64551486594653 53.79065660984701, 10.64579507129756 53.78824862803295)))",196074,96881,100383,-1190,197264,2831.6643835616437,3189.8274853801167,303611.22128299,1638,23.368699526594263,20.74479401876662,69804.0,1923.8156374285152,1594.9137426900584,14.093887453688756,9.586865744895917
